Supplier_ID,Product_Category,Lead_Time_Days,On_Time_Delivery_%,Defect_Rate_%,Price_Variance_%,Order_Quantity,Distance_KM,Supplier_Risk_Score,Delivery_Score,Quality_Score,Cost_Score,Logistics_Score,Risk_Adjusted_Score,Supplier_Final_Score,Rank,Category,Supplier_Final_Score_AHP,Rank_AHP,Cost_Heavy_Score,Simulated_Delay,Stress_Score
380,Pharma,15,80.27,6.22,12.68,635,659,4.19,80.27,37.800000000000004,36.6,86.82,58.099999999999994,59.323,787.0,Low Performer,60.184129386742285,862.0,53.821,20.081902545613122,64.02202436359673
381,Apparel,21,82.4,6.67,-6.09,4010,1624,5.53,82.4,33.3,69.55,67.52000000000001,44.699999999999996,59.1695,796.0,Low Performer,61.939038378825465,819.0,60.9395,33.640092820006224,56.689976794998444
382,Pharma,18,92.75,7.17,-4.5,3820,691,5.44,92.75,28.299999999999997,77.5,86.18,45.599999999999994,64.263,612.0,Medium Performer,67.49999801488833,589.0,66.793,24.413259225087977,60.559185193728005
383,Electronics,22,92.3,4.58,2.96,584,1668,1.04,92.3,54.2,85.2,66.64,89.6,78.604,82.0,Medium Performer,79.39211338768759,101.0,79.224,22.172085603509426,78.48197859912264
384,Furniture,13,88.36,2.03,7.75,3512,697,5.51,88.36,79.7,61.25,86.06,44.900000000000006,73.2065,218.0,Medium Performer,75.69056433888692,209.0,70.3905,16.978959558363897,73.99526011040902
385,Pharma,17,73.18,2.41,-7.61,4061,1333,4.45,73.18,75.9,61.949999999999996,73.34,55.5,68.6555,404.0,Medium Performer,69.61112541651896,484.0,67.1575,23.75927368995391,70.20518157751152
386,Electronics,13,74.55,2.72,-2.06,3448,91,9.75,74.55,72.8,89.7,98.18,2.5,64.338,608.0,Medium Performer,68.67045021859859,531.0,71.05799999999999,18.3026449167259,57.88683877081853
387,Apparel,16,72.81,4.95,14.22,2205,96,2.43,72.81,50.5,28.89999999999999,98.08,75.7,63.751000000000005,641.0,Medium Performer,62.52011222970579,797.0,55.94,16.714105126749644,70.57397371831259
388,Apparel,11,87.32,0.75,-3.44,1054,234,4.19,87.32,92.5,82.8,95.32,58.099999999999994,82.893,23.0,Top Performer,84.50519898381188,23.0,83.19099999999999,11.228057054817954,81.67298573629552
389,Electronics,8,96.31,5.27,-2.17,2549,25,4.78,96.31,47.300000000000004,89.15,99.5,52.199999999999996,74.4805,181.0,Medium Performer,77.36073137185394,156.0,77.7045,7.776580609425581,72.0083548476436
390,Apparel,21,83.01,3.23,10.91,376,831,4.52,83.01,67.7,45.45,83.38,54.800000000000004,67.9435,441.0,Medium Performer,69.28008587971168,503.0,62.6075,31.93987437538324,68.39253140615419
391,Electronics,6,74.83,2.71,-8.74,4753,1391,6.99,74.83,72.9,56.3,72.18,30.099999999999994,62.357,699.0,Medium Performer,65.01939217771475,698.0,60.98400000000001,7.947454588610445,67.4706363528474
392,Pharma,2,86.74,7.1,1.62,2756,172,2.94,86.74,29.0,91.9,96.56,70.6,70.833,306.0,Medium Performer,72.00077168852653,356.0,75.55900000000001,2.0715125503165157,71.06712186242086
393,Pharma,18,94.35,3.95,-0.51,51,1643,2.99,94.35,60.5,97.45,67.14,70.1,78.7815,78.0,Medium Performer,81.10399877112134,66.0,82.3065,22.057880179525633,75.72302995511859
394,Electronics,4,92.25,1.21,-2.09,1083,1701,7.56,92.25,87.9,89.55,65.97999999999999,24.400000000000006,74.56049999999999,179.0,Medium Performer,79.4311465437788,98.0,77.6305,4.7010501492791805,74.9622374626802
395,Pharma,14,96.44,6.7,-2.86,2531,523,5.5,96.44,33.0,85.7,89.53999999999999,45.0,67.99100000000001,437.0,Medium Performer,71.568150419473,375.0,71.58699999999999,14.076771886896086,65.09080702827598
396,Pharma,15,78.34,0.86,-7.72,174,359,4.74,78.34,91.4,61.4,92.82,52.599999999999994,75.364,153.0,Medium Performer,76.40570202056008,187.0,72.61,18.10855183186981,76.05786204203255
397,Pharma,19,75.82,5.95,-2.13,1154,1942,2.52,75.82,40.5,89.35,61.16,74.8,67.34949999999999,474.0,Medium Performer,68.07786205837172,563.0,71.8725,23.52464209333767,66.89883947666559
398,Food,5,96.39,6.3,-8.92,2749,690,2.69,96.39,37.0,55.4,86.2,73.1,69.71700000000001,356.0,Medium Performer,71.11754465319626,392.0,65.653,7.931253094651899,74.63968672633703
399,Furniture,19,89.73,3.14,9.52,1911,1497,1.09,89.73,68.6,52.400000000000006,70.06,89.1,76.755,126.0,Medium Performer,76.77916674937966,173.0,70.377,20.30838740208816,81.78040314947796
400,Apparel,6,79.33,6.69,-0.04,2970,1860,1.82,79.33,33.099999999999994,99.8,62.8,81.8,69.684,360.0,Medium Performer,70.37732409311118,438.0,75.966,5.148720810965593,72.2703197972586
401,Food,17,92.27,4.37,1.1,178,1870,6.01,92.27,56.3,94.5,62.6,39.900000000000006,70.17099999999999,334.0,Medium Performer,74.34033749261489,247.0,75.03399999999999,16.833557299789675,67.90911067505257
402,Pharma,2,94.45,3.97,12.34,487,1408,9.03,94.45,60.3,38.3,71.84,9.700000000000003,58.278999999999996,826.0,Low Performer,63.537340493914684,752.0,52.994,2.042941030627111,65.60176474234322
403,Electronics,22,88.45,0.84,6.45,4896,1125,3.58,88.45,91.6,67.75,77.5,64.2,80.1875,58.0,Top Performer,81.66042644452321,60.0,77.10249999999999,24.52152042545526,79.93211989363618
404,Pharma,15,90.64,2.68,-9.8,2598,190,3.95,90.64,73.2,51.0,96.2,60.5,74.862,166.0,Medium Performer,76.19366068769939,193.0,69.313,14.860488812618572,77.36987779684536
405,Furniture,16,81.26,7.48,13.58,3179,752,2.04,81.26,25.19999999999999,32.099999999999994,84.96000000000001,79.6,59.909,775.0,Low Performer,59.504557249202406,882.0,52.963,21.830790418620605,66.05730239534483
406,Pharma,10,86.16,3.44,-4.07,1271,1334,4.5,86.16,65.6,79.65,73.32,55.0,72.5275,243.0,Medium Performer,74.79268821930758,232.0,73.8115,9.76793447398104,74.24801638150474
407,Electronics,16,85.72,4.6,-7.31,951,669,1.33,85.72,54.0,63.45,86.62,86.7,74.73549999999999,169.0,Medium Performer,74.48731265508684,242.0,71.8185,19.264057498557538,76.78898562536061
408,Furniture,18,95.44,4.49,9.2,3218,1825,9.26,95.44,55.099999999999994,54.0,63.5,7.400000000000006,58.337,825.0,Low Performer,64.23793174997046,733.0,56.467999999999996,28.800691860679827,57.284827034830045
409,Pharma,5,95.2,4.93,2.51,4536,1222,7.06,95.2,50.7,87.45,75.56,29.400000000000006,67.7885,452.5,Medium Performer,72.50482871322227,329.0,71.7535,6.553568271763623,67.1866079320591
410,Furniture,13,94.98,0.96,0.84,3968,1892,9.92,94.98,90.4,95.8,62.16,0.7999999999999972,71.83999999999999,270.0,Medium Performer,78.58202708259482,121.0,76.942,16.771968230452135,67.35200794238698
411,Apparel,6,70.33,3.22,-3.76,1117,1895,8.95,70.33,67.8,81.2,62.1,10.5,58.539,814.0,Low Performer,62.70170717239749,792.0,63.831,9.428779440894193,59.800305139776455
412,Apparel,6,92.49,5.92,3.69,76,1347,5.26,92.49,40.8,81.55,73.06,47.400000000000006,66.9655,493.0,Medium Performer,70.34194160463193,442.0,69.6165,8.694779477084367,67.9988051307289
413,Pharma,12,92.76,2.0,-3.14,597,502,5.68,92.76,80.0,84.3,89.96000000000001,43.2,78.109,94.0,Medium Performer,81.27598322108,63.0,79.533,15.75629848164625,75.05092537958843
414,Furniture,7,90.35,2.03,12.54,2718,932,2.72,90.35,79.7,37.300000000000004,81.36,72.8,75.321,155.0,Medium Performer,75.9319826775375,202.0,66.12100000000001,7.964982410077742,83.72125439748056
415,Electronics,8,92.69,0.58,-4.62,616,1955,5.16,92.69,94.2,76.9,60.9,48.4,78.662,80.0,Medium Performer,81.93013203355783,54.0,77.64300000000001,9.56369780033633,81.4315755499159
416,Pharma,15,95.26,3.78,12.11,753,137,9.13,95.26,62.2,39.45,97.26,8.699999999999989,61.5115,733.0,Medium Performer,66.36908058608059,642.0,56.33050000000001,17.786088397001382,62.093477900749654
417,Apparel,12,84.11,7.12,3.99,4330,1552,1.46,84.11,28.799999999999997,80.05,68.96000000000001,85.4,68.4165,414.0,Medium Performer,68.85222923313245,521.0,70.3055,13.43657868582694,71.21835532854325
418,Apparel,14,85.06,0.89,10.71,3190,1459,8.77,85.06,91.1,46.449999999999996,70.82,12.300000000000011,64.80250000000001,591.0,Medium Performer,69.17918189767222,505.0,60.41649999999999,17.39370223327219,67.76657444168195
419,Pharma,3,73.74,1.93,7.82,1640,1592,4.07,73.74,80.7,60.9,68.16,59.3,70.108,338.0,Medium Performer,70.93440007089683,398.0,67.914,3.8104486182285937,77.48238784544286
420,Furniture,8,81.56,2.83,7.42,4993,574,9.1,81.56,71.7,62.9,88.52,9.0,62.480000000000004,696.0,Medium Performer,66.75505180196147,623.0,62.86900000000001,7.608594452546838,63.66285138686329
421,Apparel,21,89.3,5.99,-1.89,4744,1220,9.47,89.3,40.099999999999994,90.55,75.6,5.299999999999997,59.0175,803.0,Low Performer,64.9217186576864,701.0,65.9275,32.054578499841654,50.66135537503958
422,Furniture,5,93.41,5.3,-4.15,855,559,7.04,93.41,47.0,79.25,88.82,29.599999999999994,66.46249999999999,520.0,Medium Performer,70.65432392768521,422.0,69.1415,6.409797513073281,65.90005062173168
423,Apparel,9,76.52,3.62,-4.73,3841,462,6.98,76.52,63.8,76.35,90.76,30.19999999999999,65.47449999999999,565.0,Medium Performer,68.19382696443341,553.0,68.3925,10.32699066848889,65.04825233287778
424,Apparel,21,74.13,6.19,11.43,1407,480,5.07,74.13,38.099999999999994,42.85,90.4,49.3,57.091499999999996,863.0,Low Performer,58.06375443696088,916.0,53.8785,26.128939110663723,58.85026522233407
425,Food,23,89.89,5.07,10.51,3275,997,8.52,89.89,49.3,47.45,80.06,14.800000000000011,57.3755,853.0,Low Performer,61.97185830083894,816.0,54.6715,31.879696899329563,55.52757577516761
426,Apparel,22,70.06,7.22,1.01,3668,747,9.65,70.06,27.799999999999997,94.95,85.06,3.5,51.4165,964.0,Low Performer,55.90533132458938,952.0,61.8355,19.946579784622074,45.35335505384448
427,Electronics,20,75.35,6.64,-6.69,2176,1598,7.98,75.35,33.60000000000001,66.55,68.03999999999999,20.19999999999999,51.8315,958.0,Low Performer,55.58073586198746,961.0,54.9165,23.579757094079014,51.39256072648024
428,Pharma,14,70.87,2.4,-0.44,2510,1944,6.6,70.87,76.0,97.8,61.12,34.0,67.843,448.0,Medium Performer,70.76090228051518,412.0,74.81599999999999,13.479603830385468,66.84759904240363
429,Pharma,15,75.01,2.54,5.48,595,233,6.46,75.01,74.6,72.6,95.34,35.400000000000006,68.657,403.0,Medium Performer,70.73063525936429,414.0,70.176,25.97101146292686,64.75974713426828
430,Furniture,11,75.44,1.44,1.36,2778,163,8.65,75.44,85.6,93.2,96.74,13.5,70.38600000000001,322.0,Medium Performer,74.10236570955927,261.0,76.52700000000002,13.504009305090952,65.25899767372727
431,Apparel,12,81.63,3.03,9.5,3784,569,5.87,81.63,69.7,52.5,88.62,41.3,66.911,497.0,Medium Performer,68.98682826420891,513.0,63.69800000000001,11.573410445761183,70.2641473885597
432,Electronics,3,82.07,8.0,14.94,2612,360,8.23,82.07,20.0,25.299999999999997,92.8,17.69999999999999,46.236,995.0,Low Performer,49.6135532553468,996.0,41.204,5.759680068418435,53.502579982895384
433,Furniture,10,96.23,3.54,-5.22,2129,1180,5.58,96.23,64.6,73.9,76.4,44.2,72.584,239.0,Medium Performer,76.15816079404466,195.0,72.301,10.927962842439221,73.52550928939019
434,Food,18,85.3,2.15,1.49,2691,1938,1.56,85.3,78.5,92.55,61.24,84.4,82.10150000000002,29.0,Top Performer,82.7977599669148,45.0,83.9365,20.847312294925654,81.83817192626859
435,Furniture,4,91.7,6.22,0.77,3164,1609,4.46,91.7,37.800000000000004,96.15,67.82,55.4,69.2445,381.0,Medium Performer,72.37998390641616,334.0,74.6445,4.6905614080117095,70.05235964799706
436,Furniture,7,73.12,4.57,-2.39,1976,358,5.0,73.12,54.3,88.05,92.84,50.0,68.0025,436.0,Medium Performer,69.3654245303084,494.0,73.0855,7.21286572080335,67.55178356979917
437,Apparel,6,76.76,1.62,-5.05,666,191,2.27,76.76,83.8,74.75,96.18,77.3,80.26850000000002,55.0,Top Performer,79.76545525227459,92.0,79.48750000000001,7.496822420995372,82.59079439475116
438,Food,6,91.09,3.36,-8.36,3694,646,1.92,91.09,66.4,58.2,87.08,80.8,77.525,103.0,Medium Performer,77.91753226988064,143.0,72.696,4.5471118003679685,83.43572204990801
439,Furniture,23,71.58,3.61,12.18,1253,1027,5.82,71.58,63.9,39.1,79.46000000000001,41.8,59.620000000000005,782.0,Low Performer,60.93561044546851,846.0,54.997,32.59513256123554,61.171216859691114
440,Electronics,16,84.6,6.15,0.5,1809,188,1.77,84.6,38.5,97.5,96.24,82.3,75.714,149.0,Medium Performer,76.01389278033793,200.0,80.714,15.591024413640893,72.45224389658978
441,Electronics,24,87.98,0.66,2.42,2615,1072,3.73,87.98,93.4,87.9,78.56,62.7,83.325,20.0,Top Performer,85.11228632872505,18.0,84.30199999999999,26.806456692910505,79.31838582677237
442,Pharma,18,88.06,2.52,12.92,3224,781,7.7,88.06,74.8,35.400000000000006,84.38,23.0,63.466,657.0,Medium Performer,67.02048136594588,608.0,56.85000000000001,24.305470825270184,65.38863229368246
443,Food,10,70.69,4.38,9.41,3131,903,9.68,70.69,56.2,52.95,81.94,3.200000000000003,52.033500000000004,955.0,Low Performer,55.92902528654141,951.0,52.584500000000006,11.591077963387768,54.62473050915305
444,Food,4,79.66,2.52,-6.74,2680,1036,7.46,79.66,74.8,66.3,79.28,25.400000000000006,65.551,562.0,Medium Performer,68.86167278742762,518.0,65.83500000000001,4.669161802321899,68.79770954941952
445,Pharma,21,89.09,5.21,4.14,3211,1025,9.93,89.09,47.9,79.3,79.5,0.7000000000000028,58.687,811.0,Low Performer,64.59242471936666,720.0,63.20800000000001,20.94927474053496,54.185181314866256
446,Furniture,18,74.47,4.11,1.06,4371,73,7.29,74.47,58.9,94.7,98.54,27.099999999999994,66.54499999999999,513.0,Medium Performer,69.42662824057662,493.0,73.738,29.144333582893623,57.83141660427659
447,Food,11,90.86,3.21,9.93,719,38,3.64,90.86,67.9,50.35,99.24,63.6,74.4295,185.0,Medium Performer,75.53133902871322,212.0,68.8385,14.369261240854499,76.99768468978638
448,Electronics,4,92.38,7.62,8.11,3218,381,7.05,92.38,23.799999999999997,59.45,92.38,29.5,57.719500000000004,840.0,Low Performer,61.5938552522746,828.0,57.70649999999999,3.9337720413846666,60.43655698965383
449,Electronics,19,99.46,5.24,7.26,2171,1556,7.32,99.46,47.599999999999994,63.7,68.88,26.799999999999997,63.541,655.0,Medium Performer,68.5640946236559,534.0,62.614999999999995,23.477093295019834,62.595726676245036
450,Apparel,19,76.3,1.47,-1.49,4128,106,4.35,76.3,85.3,92.55,97.88,56.5,79.18549999999999,71.0,Medium Performer,80.18616261373033,82.0,82.9755,18.41682162032502,74.92079459491875
451,Food,18,94.75,4.7,10.12,4201,1903,1.16,94.75,53.0,49.400000000000006,61.94,88.4,72.959,227.0,Medium Performer,73.60728330379298,279.0,66.29400000000001,27.800691458362017,77.0873271354095
452,Furniture,4,85.61,6.36,-8.69,769,1475,7.33,85.61,36.4,56.550000000000004,70.5,26.700000000000003,55.6555,891.0,Low Performer,59.55737239749497,880.0,55.249500000000005,4.959710368566837,60.93757240785828
453,Pharma,4,81.2,5.81,-6.01,2650,1236,1.2,81.2,41.900000000000006,69.95,75.28,88.0,70.4555,319.0,Medium Performer,70.1692454448777,452.0,69.8305,4.019562777674347,76.77010930558141
454,Pharma,7,73.67,1.79,-1.61,3648,1444,6.68,73.67,82.1,91.95,71.12,33.2,70.1705,335.0,Medium Performer,73.02999350112253,302.0,75.4285,9.376627029873482,69.89834324253162
455,Furniture,14,92.07,7.79,-8.08,4719,1002,2.47,92.07,22.099999999999994,59.6,79.96000000000001,75.3,65.142,579.0,Medium Performer,66.33562857142856,645.0,62.985,16.02138811826472,68.36215297043381
456,Apparel,16,77.08,3.87,-4.13,716,30,6.09,77.08,61.3,79.35,99.4,39.1,68.1115,429.0,Medium Performer,70.17691029185868,450.0,71.25349999999999,15.07766830232806,65.60058292441799
457,Pharma,10,81.14,1.69,10.75,333,1584,5.54,81.14,83.1,46.25,68.32,44.6,67.8065,450.0,Medium Performer,69.90948271298593,462.0,62.5575,12.76209266780042,74.01947683304991
458,Food,5,71.88,1.85,13.71,3953,744,1.12,71.88,81.5,31.44999999999999,85.12,88.8,72.9285,228.0,Medium Performer,70.95337381543187,397.0,63.515499999999996,6.352841834137894,83.95678954146553
459,Apparel,15,94.04,1.24,-2.38,3615,1135,4.27,94.04,87.6,88.1,77.3,57.300000000000004,82.517,28.0,Top Performer,85.16295254637836,17.0,83.488,21.413200897702193,79.38169977557445
460,Food,6,93.0,6.53,-3.39,2284,1079,6.41,93.0,34.7,83.05,78.42,35.900000000000006,64.0545,622.0,Medium Performer,68.1417699161054,557.0,67.8345,7.277404268301357,64.08064893292467
461,Electronics,3,92.01,1.42,-3.0,4643,75,8.64,92.01,85.8,85.0,98.5,13.599999999999994,74.37299999999999,188.0,Medium Performer,79.17939201228877,107.0,77.202,3.664236172175131,71.9364409569562
462,Apparel,12,78.98,1.44,-3.06,1515,612,9.0,78.98,85.6,84.7,87.76,10.0,68.57499999999999,407.0,Medium Performer,72.85049641970933,316.0,72.837,14.78431928770844,64.94892017807288
463,Pharma,10,75.2,6.88,-9.1,179,1197,5.35,75.2,31.200000000000003,54.5,76.06,46.5,55.441,898.0,Low Performer,57.17042436488242,930.0,54.93600000000001,15.190565989014058,59.427358502746486
464,Apparel,4,89.13,3.08,13.17,4784,1144,7.56,89.13,69.2,34.150000000000006,77.12,24.400000000000006,61.75350000000001,720.0,Medium Performer,65.45992787427625,680.0,54.99050000000001,4.5519411813807436,69.5445147046548
465,Apparel,10,84.88,0.73,-4.66,2110,347,3.85,84.88,92.7,76.7,93.06,61.5,81.75,32.0,Top Performer,82.92109809760132,41.0,80.892,12.938909937611463,81.53527251559713
466,Apparel,4,75.35,0.89,0.5,3722,132,4.08,75.35,91.1,97.5,97.36,59.2,81.581,35.0,Top Performer,82.39116712749615,51.0,86.03099999999999,5.29339636161249,80.08915090959687
467,Apparel,3,90.58,1.57,-9.76,2544,1738,2.75,90.58,84.3,51.2,65.24000000000001,72.5,76.953,119.0,Medium Performer,78.11347789200047,138.0,70.295,3.8098659115384557,85.89253352211539
468,Food,13,99.73,2.1,11.45,1042,456,6.06,99.73,79.0,42.75,90.88,39.400000000000006,73.0495,225.0,Medium Performer,76.38385088030249,188.0,65.7065,14.695448024245117,75.85863799393871
469,Electronics,11,92.42,5.49,8.28,2171,620,3.83,92.42,45.099999999999994,58.6,87.6,61.7,68.89099999999999,393.0,Medium Performer,70.69889379652605,417.0,66.029,13.465328816076507,71.43866779598086
470,Furniture,10,92.2,1.68,13.67,2634,1324,1.76,92.2,83.2,31.650000000000006,73.52,82.4,77.0395,113.0,Medium Performer,77.24468873921778,161.0,65.8695,11.8126844771343,86.49682888071644
471,Apparel,16,98.51,1.39,9.54,4246,680,7.17,98.51,86.1,52.300000000000004,86.4,28.299999999999997,73.223,217.0,Medium Performer,77.37064901335224,155.0,68.112,25.46947315235777,71.86013171191057
472,Pharma,9,76.09,6.24,-2.16,2273,1445,7.37,76.09,37.599999999999994,89.2,71.1,26.299999999999997,57.977000000000004,836.0,Low Performer,61.62913073378235,827.0,65.01299999999999,9.97602518622365,57.50349370344409
473,Apparel,6,86.97,5.53,-3.8,4572,624,4.24,86.97,44.699999999999996,81.0,87.52,57.599999999999994,69.688,359.0,Medium Performer,71.66670506912442,370.0,72.076,6.104905768497327,70.79127355787566
474,Pharma,12,99.39,3.76,7.44,3238,906,1.69,99.39,62.400000000000006,62.8,81.88,83.1,79.64500000000001,64.0,Medium Performer,80.70933068651777,74.0,74.991,14.385115940560619,82.62622101485985
475,Food,3,74.96,4.62,-0.9,3287,290,4.84,74.96,53.8,95.5,94.2,51.6,70.00299999999999,347.0,Medium Performer,71.48146160935838,380.0,76.33699999999999,3.553981081542796,69.2015047296143
476,Pharma,16,91.01,2.84,4.16,4186,1076,4.98,91.01,71.6,79.2,78.48,50.199999999999996,74.971,162.0,Medium Performer,77.76638506439795,145.0,75.62,19.829899264539616,73.2450251838651
477,Furniture,7,87.57,4.12,-9.84,4574,1519,7.02,87.57,58.8,50.8,69.62,29.80000000000001,61.513,732.0,Medium Performer,65.19743058017252,694.0,58.486000000000004,7.759574756918136,67.10260631077047
478,Electronics,9,87.59,4.3,-8.45,393,605,3.84,87.59,57.0,57.75,87.9,61.6,70.2995,328.0,Medium Performer,71.67565182559376,369.0,67.1605,10.998672263879179,73.79783193403021
479,Pharma,6,90.93,3.4,3.38,4511,1996,7.14,90.93,66.0,83.1,60.08,28.60000000000001,67.972,439.0,Medium Performer,72.60929599432825,325.0,70.769,7.355528446765453,69.54361788830865
480,Pharma,17,97.89,7.3,4.15,4754,712,8.84,97.89,27.0,79.25,85.76,11.599999999999994,58.900499999999994,808.0,Low Performer,64.73838813659458,713.0,63.0315,23.480364943824018,53.252408764044
481,Electronics,19,93.48,0.62,8.79,4873,1084,3.14,93.48,93.8,56.050000000000004,78.32,68.6,81.45349999999999,37.0,Top Performer,82.83194134467684,43.0,75.19550000000001,23.153424258094777,83.1816439354763
482,Furniture,7,71.68,6.37,-6.7,2326,1931,9.81,71.68,36.3,66.5,61.38,1.8999999999999915,47.071999999999996,991.0,Low Performer,51.840646342904414,990.0,51.294,8.543465042884225,50.33413373927894
483,Apparel,6,95.58,1.43,2.83,4970,219,4.48,95.58,85.7,85.85,95.62,55.199999999999996,83.57849999999999,18.0,Top Performer,86.06770265863169,14.0,84.1455,7.819615655650219,82.16509608608744
484,Pharma,17,76.77,6.48,-5.14,3251,135,3.41,76.77,35.19999999999999,74.3,97.3,65.9,65.88600000000001,545.5,Medium Performer,66.30912870140612,646.0,68.01400000000001,23.350027214817157,63.62999319629571
485,Electronics,14,81.31,5.12,-7.67,938,501,4.79,81.31,48.8,61.65,89.98,52.1,65.25850000000001,572.0,Medium Performer,66.817853692544,619.0,64.4125,14.045707794645578,67.04107305133861
