Supplier_ID,Product_Category,Lead_Time_Days,On_Time_Delivery_%,Defect_Rate_%,Price_Variance_%,Order_Quantity,Distance_KM,Supplier_Risk_Score,Delivery_Score,Quality_Score,Cost_Score,Logistics_Score,Risk_Adjusted_Score,Supplier_Final_Score,Rank,Category
977,Pharma,10,73.97,5.64,-6.81,3359,725,1.54,73.97,43.6,65.95,85.5,84.6,68.4535,411.0,Medium Performer
978,Apparel,24,87.79,0.69,0.23,1032,1517,5.66,87.79,93.1,98.85,69.66,43.4,80.0855,59.0,Top Performer
979,Food,20,87.97,1.79,-1.14,3493,459,2.12,87.97,82.1,94.3,90.82,78.8,85.90299999999999,10.0,Top Performer
980,Food,14,80.6,3.9,-2.43,2583,532,9.66,80.6,61.0,87.85,89.36,3.4000000000000057,62.22349999999999,704.0,Medium Performer
981,Food,12,83.75,3.91,8.27,743,1904,3.61,83.75,60.9,58.650000000000006,61.92,63.9,68.1195,427.0,Medium Performer
982,Furniture,2,71.14,5.64,7.52,4170,1387,8.68,71.14,43.6,62.400000000000006,72.26,13.200000000000003,51.467999999999996,963.0,Low Performer
983,Furniture,23,92.38,7.33,4.73,205,995,4.49,92.38,26.700000000000003,76.35,80.1,55.099999999999994,64.8715,588.0,Medium Performer
984,Apparel,8,86.48,5.29,13.47,3638,667,3.91,86.48,47.1,32.64999999999999,86.66,60.9,63.4625,658.0,Medium Performer
985,Food,22,71.73,7.65,-1.25,1862,606,9.42,71.73,23.5,93.75,87.88,5.799999999999997,51.4045,965.0,Low Performer
986,Food,16,90.42,7.11,-3.9,4164,109,4.27,90.42,28.89999999999999,80.5,97.82,57.300000000000004,67.668,459.0,Medium Performer
987,Pharma,2,84.0,4.88,6.4,1457,625,4.51,84.0,51.2,68.0,87.5,54.900000000000006,67.93,443.0,Medium Performer
988,Furniture,13,71.03,6.75,-5.03,1266,957,1.95,71.03,32.5,74.85,80.86,80.5,64.8475,589.0,Medium Performer
989,Food,8,99.09,5.32,-2.12,1460,1591,7.03,99.09,46.8,89.4,68.18,29.700000000000003,67.595,463.0,Medium Performer
990,Apparel,16,98.47,1.09,-4.38,3547,565,3.6,98.47,89.1,78.1,88.7,64.0,85.201,12.0,Top Performer
991,Apparel,22,85.39,6.05,-8.27,4422,287,6.27,85.39,39.5,58.650000000000006,94.26,37.300000000000004,61.17550000000001,741.0,Medium Performer
992,Food,20,72.81,1.21,10.69,4890,1726,6.32,72.81,87.9,46.550000000000004,65.47999999999999,36.8,64.7085,597.0,Medium Performer
993,Furniture,2,92.64,4.96,-3.64,601,1732,7.47,92.64,50.4,81.8,65.36,25.299999999999997,64.258,613.0,Medium Performer
994,Apparel,18,84.76,5.77,1.83,3444,1659,7.71,84.76,42.300000000000004,90.85,66.82,22.900000000000006,60.8925,748.0,Medium Performer
995,Pharma,18,79.07,1.0,-8.92,1226,500,5.63,79.07,90.0,55.4,90.0,43.7,72.27099999999999,254.0,Medium Performer
996,Apparel,4,84.74,2.23,7.48,4784,264,3.98,84.74,77.7,62.599999999999994,94.72,60.2,75.749,148.0,Medium Performer
997,Electronics,13,85.67,7.37,-1.74,4382,390,8.54,85.67,26.299999999999997,91.3,92.2,14.600000000000009,58.111,832.0,Low Performer
998,Electronics,7,86.88,5.12,8.62,1047,901,3.79,86.88,48.8,56.900000000000006,81.98,62.1,67.417,470.0,Medium Performer
999,Furniture,12,83.24,2.35,0.31,4126,551,5.57,83.24,76.5,98.45,88.98,44.3,76.62249999999999,127.0,Medium Performer
1000,Food,4,88.17,5.68,-5.11,2781,1297,4.61,88.17,43.2,74.45,74.06,53.9,66.6045,509.0,Medium Performer
